myopia,shortcutiness,probability,goal,grass_capacity,population
0.010101010101010102,0.5252525252525253,9.66579143023318e-15,police car,200,100
0.010101010101010102,0.5353535353535354,1.1399064031649747e-15,police car,200,100
0.010101010101010102,0.5454545454545455,1.3473488282115984e-19,police car,200,100
0.010101010101010102,0.5555555555555556,1.0328083615100938e-15,police car,200,100
0.010101010101010102,0.5656565656565657,5.844965940509492e-23,police car,200,100
0.010101010101010102,0.5757575757575758,1.7062672314030468e-19,police car,200,100
0.010101010101010102,0.5858585858585859,4.4206727130273396e-32,police car,200,100
0.010101010101010102,0.595959595959596,1.125944008329328e-19,police car,200,100
0.010101010101010102,0.6060606060606061,6.186735294009374e-32,police car,200,100
0.010101010101010102,0.6161616161616162,3.290168713230006e-32,police car,200,100
0.010101010101010102,0.6262626262626263,8.818913334704374e-32,police car,200,100
0.010101010101010102,0.6363636363636365,6.685847326337678e-33,police car,200,100
0.010101010101010102,0.6464646464646465,1.1990792242362574e-36,police car,200,100
0.010101010101010102,0.6565656565656566,1.1212051574529184e-52,police car,200,100
0.010101010101010102,0.6666666666666667,5.821724934790747e-37,police car,200,100
0.010101010101010102,0.6767676767676768,1.1501801197181349e-40,police car,200,100
0.010101010101010102,0.686868686868687,1.8383409283136156e-53,police car,200,100
0.010101010101010102,0.696969696969697,1.2188040789047578e-49,police car,200,100
0.010101010101010102,0.7070707070707072,1.9269569104882807e-45,police car,200,100
0.010101010101010102,0.7171717171717172,2.4482265704901396e-45,police car,200,100
0.010101010101010102,0.7272727272727273,5.996341601597003e-41,police car,200,100
0.010101010101010102,0.7373737373737375,1.3906504922783935e-45,police car,200,100
0.010101010101010102,0.7474747474747475,1.1083318957826848e-53,police car,200,100
0.010101010101010102,0.7575757575757577,4.9151784132515904e-54,police car,200,100
0.010101010101010102,0.7676767676767677,6.584885718091687e-54,police car,200,100
0.010101010101010102,0.7777777777777778,3.404561489373614e-46,police car,200,100
0.010101010101010102,0.787878787878788,3.159702464429191e-54,police car,200,100
0.010101010101010102,0.797979797979798,5.477206496081951e-58,police car,200,100
0.010101010101010102,0.8080808080808082,8.123561792557691e-54,police car,200,100
0.010101010101010102,0.8181818181818182,2.583180175869436e-57,police car,200,100
0.010101010101010102,0.8282828282828284,7.311858177082343e-58,police car,200,100
0.010101010101010102,0.8383838383838385,9.482000981665482e-50,police car,200,100
0.010101010101010102,0.8484848484848485,1.0822551293044422e-53,police car,200,100
0.010101010101010102,0.8585858585858587,1.2916407993600218e-58,police car,200,100
0.010101010101010102,0.8686868686868687,8.4862071105271e-58,police car,200,100
0.010101010101010102,0.8787878787878789,5.3343155892239776e-58,police car,200,100
0.010101010101010102,0.888888888888889,9.313963926934423e-58,police car,200,100
0.010101010101010102,0.8989898989898991,3.416284079086855e-57,police car,200,100
0.010101010101010102,0.9090909090909092,8.250699984774904e-58,police car,200,100
0.010101010101010102,0.9191919191919192,2.4552082482036526e-58,police car,200,100
0.010101010101010102,0.9292929292929294,7.66216732247137e-58,police car,200,100
0.010101010101010102,0.9393939393939394,3.4909250912610976e-58,police car,200,100
0.010101010101010102,0.9494949494949496,9.849197060027868e-59,police car,200,100
0.010101010101010102,0.9595959595959597,1.7219554824888585e-54,police car,200,100
0.010101010101010102,0.9696969696969697,1.4549676378395623e-57,police car,200,100
0.010101010101010102,0.9797979797979799,2.9774362924300145e-58,police car,200,100
0.010101010101010102,0.98989898989899,2.791543881789027e-57,police car,200,100
0.010101010101010102,1.0,1.632956073459575e-57,police car,200,100
0.020202020202020204,0.0,1.6464104485676725e-16,police car,200,100
0.020202020202020204,0.010101010101010102,2.0644613094935243e-15,police car,200,100
0.020202020202020204,0.020202020202020204,4.6751478159479046e-15,police car,200,100
0.020202020202020204,0.030303030303030304,4.384011643684525e-15,police car,200,100
0.020202020202020204,0.04040404040404041,3.4213211884037146e-15,police car,200,100
0.020202020202020204,0.05050505050505051,5.497979990792471e-15,police car,200,100
0.020202020202020204,0.06060606060606061,5.519452616388915e-16,police car,200,100
0.020202020202020204,0.07070707070707072,9.40562096797609e-16,police car,200,100
0.020202020202020204,0.08080808080808081,2.711009629511036e-15,police car,200,100
0.020202020202020204,0.09090909090909091,1.857843842932999e-16,police car,200,100
0.020202020202020204,0.10101010101010102,4.8620163249719504e-15,police car,200,100
0.020202020202020204,0.11111111111111112,1.7182620005103244e-16,police car,200,100
0.020202020202020204,0.12121212121212122,3.824185001544918e-15,police car,200,100
0.020202020202020204,0.13131313131313133,3.8011802251866643e-16,police car,200,100
0.020202020202020204,0.14141414141414144,1.6658535882801665e-15,police car,200,100
0.020202020202020204,0.15151515151515152,1.8181203376011647e-15,police car,200,100
0.020202020202020204,0.16161616161616163,1.0666575638442814e-15,police car,200,100
0.020202020202020204,0.17171717171717174,9.898712585186145e-16,police car,200,100
0.020202020202020204,0.18181818181818182,2.672151013103652e-16,police car,200,100
0.020202020202020204,0.19191919191919193,1.7103798801581784e-16,police car,200,100
0.020202020202020204,0.20202020202020204,4.3350102588227284e-16,police car,200,100
0.020202020202020204,0.21212121212121213,2.3799218750789333e-15,police car,200,100
0.020202020202020204,0.22222222222222224,9.77934649814336e-16,police car,200,100
0.020202020202020204,0.23232323232323235,1.2174089089692799e-15,police car,200,100
0.020202020202020204,0.24242424242424243,1.1161633036640772e-15,police car,200,100
0.020202020202020204,0.25252525252525254,3.25320341025067e-15,police car,200,100
0.020202020202020204,0.26262626262626265,1.0946879619221584e-15,police car,200,100
0.020202020202020204,0.27272727272727276,5.821888733212012e-15,police car,200,100
0.020202020202020204,0.2828282828282829,3.2449208798756005e-14,police car,200,100
0.020202020202020204,0.29292929292929293,1.347117871941633e-15,police car,200,100
0.020202020202020204,0.30303030303030304,1.9271087854100815e-15,police car,200,100
0.020202020202020204,0.31313131313131315,8.300291594606823e-16,police car,200,100
0.020202020202020204,0.32323232323232326,9.389644477952688e-16,police car,200,100
0.020202020202020204,0.33333333333333337,4.308324750893708e-15,police car,200,100
0.020202020202020204,0.3434343434343435,1.0409269623604396e-14,police car,200,100
0.020202020202020204,0.3535353535353536,9.567749791275156e-16,police car,200,100
0.020202020202020204,0.36363636363636365,1.886650789569649e-15,police car,200,100
0.020202020202020204,0.37373737373737376,7.499418178107646e-15,police car,200,100
0.020202020202020204,0.38383838383838387,7.953428025835521e-15,police car,200,100
0.020202020202020204,0.393939393939394,4.681831399477106e-15,police car,200,100
0.020202020202020204,0.4040404040404041,1.470952036766413e-15,police car,200,100
0.020202020202020204,0.4141414141414142,7.870367110430207e-16,police car,200,100
0.020202020202020204,0.42424242424242425,2.7747487370321153e-14,police car,200,100
0.020202020202020204,0.43434343434343436,1.4191554450715085e-15,police car,200,100
0.020202020202020204,0.4444444444444445,2.8718785038236194e-15,police car,200,100
0.020202020202020204,0.4545454545454546,3.523237867623251e-15,police car,200,100
0.020202020202020204,0.4646464646464647,1.5153730466241684e-15,police car,200,100
0.020202020202020204,0.4747474747474748,5.768512375769079e-15,police car,200,100
0.020202020202020204,0.48484848484848486,5.831659089018786e-15,police car,200,100
0.020202020202020204,0.494949494949495,5.7300740543297985e-15,police car,200,100
0.020202020202020204,0.5050505050505051,7.631016429992477e-16,police car,200,100
0.020202020202020204,0.5151515151515152,5.137866447595061e-19,police car,200,100
0.020202020202020204,0.5252525252525253,6.727383313205219e-15,police car,200,100
0.020202020202020204,0.5353535353535354,6.299786796608499e-15,police car,200,100
0.020202020202020204,0.5454545454545455,2.2188352665537586e-23,police car,200,100
0.020202020202020204,0.5555555555555556,3.106830401929268e-24,police car,200,100
0.020202020202020204,0.5656565656565657,8.956274353150213e-16,police car,200,100
0.020202020202020204,0.5757575757575758,1.814873240830274e-19,police car,200,100
0.020202020202020204,0.5858585858585859,7.342283679203346e-24,police car,200,100
0.020202020202020204,0.595959595959596,1.4466785140972643e-31,police car,200,100
0.020202020202020204,0.6060606060606061,1.9898904349993866e-27,police car,200,100
0.020202020202020204,0.6161616161616162,7.603135812968525e-32,police car,200,100
0.020202020202020204,0.6262626262626263,9.37584031935765e-41,police car,200,100
0.020202020202020204,0.6363636363636365,1.1083027343534389e-36,police car,200,100
0.020202020202020204,0.6464646464646465,2.269072339732751e-32,police car,200,100
0.020202020202020204,0.6565656565656566,1.4702898870096738e-28,police car,200,100
0.020202020202020204,0.6666666666666667,1.5956175960145626e-44,police car,200,100
0.020202020202020204,0.6767676767676768,5.630244733244109e-41,police car,200,100
0.020202020202020204,0.686868686868687,1.0073902084192432e-43,police car,200,100
0.020202020202020204,0.696969696969697,7.218500203605408e-49,police car,200,100
0.020202020202020204,0.7070707070707072,1.263295185347294e-44,police car,200,100
0.020202020202020204,0.7171717171717172,1.3081024150240534e-36,police car,200,100
0.020202020202020204,0.7272727272727273,5.31470796466439e-44,police car,200,100
0.020202020202020204,0.7373737373737375,3.3316264311534805e-57,police car,200,100
0.020202020202020204,0.7474747474747475,6.277280796290695e-45,police car,200,100
0.020202020202020204,0.7575757575757577,1.2200095095416855e-53,police car,200,100
0.020202020202020204,0.7676767676767677,1.5061869475005864e-53,police car,200,100
0.020202020202020204,0.7777777777777778,2.1994870004027256e-49,police car,200,100
0.020202020202020204,0.787878787878788,4.706620855369187e-57,police car,200,100
0.020202020202020204,0.797979797979798,2.3385368094162743e-53,police car,200,100
0.020202020202020204,0.8080808080808082,2.2326906972613803e-57,police car,200,100
0.020202020202020204,0.8181818181818182,1.0167233511239915e-53,police car,200,100
0.020202020202020204,0.8282828282828284,3.947596090577536e-49,police car,200,100
0.020202020202020204,0.8383838383838385,8.805065888554777e-58,police car,200,100
0.020202020202020204,0.8484848484848485,2.820711472262867e-53,police car,200,100
0.020202020202020204,0.8585858585858587,9.235141907652061e-54,police car,200,100
0.020202020202020204,0.8686868686868687,1.0111908318444066e-53,police car,200,100
0.020202020202020204,0.8787878787878789,5.6565480487613275e-58,police car,200,100
0.020202020202020204,0.888888888888889,2.0418097184584202e-57,police car,200,100
0.020202020202020204,0.8989898989898991,1.9793140146775063e-57,police car,200,100
0.020202020202020204,0.9090909090909092,1.480772221489374e-57,police car,200,100
0.020202020202020204,0.9191919191919192,1.444457615069192e-56,police car,200,100
0.020202020202020204,0.9292929292929294,9.498829125791051e-58,police car,200,100
0.020202020202020204,0.9393939393939394,5.9611460576462044e-58,police car,200,100
0.020202020202020204,0.9494949494949496,3.1405410429964085e-57,police car,200,100
0.020202020202020204,0.9595959595959597,6.387787958825062e-58,police car,200,100
0.020202020202020204,0.9696969696969697,2.7931473184248633e-57,police car,200,100
0.020202020202020204,0.9797979797979799,5.861329425893239e-57,police car,200,100
0.020202020202020204,0.98989898989899,8.299601254328224e-49,police car,200,100
0.020202020202020204,1.0,1.4361906472122642e-57,police car,200,100
0.030303030303030304,0.0,2.7600130402617415e-16,police car,200,100
0.030303030303030304,0.010101010101010102,6.135783332395414e-16,police car,200,100
0.030303030303030304,0.020202020202020204,2.3512138782848187e-15,police car,200,100
0.030303030303030304,0.030303030303030304,4.830978188010992e-15,police car,200,100
0.030303030303030304,0.04040404040404041,2.952208010700602e-15,police car,200,100
0.030303030303030304,0.05050505050505051,3.21647305930381e-16,police car,200,100
0.030303030303030304,0.06060606060606061,1.2739588207280057e-15,police car,200,100
0.030303030303030304,0.07070707070707072,1.8110868389367244e-16,police car,200,100
0.030303030303030304,0.08080808080808081,8.449920551482135e-15,police car,200,100
0.030303030303030304,0.09090909090909091,2.509894568909967e-16,police car,200,100
0.030303030303030304,0.10101010101010102,3.690729248001458e-16,police car,200,100
0.030303030303030304,0.11111111111111112,6.801739567568073e-16,police car,200,100
0.030303030303030304,0.12121212121212122,3.4274511260385653e-15,police car,200,100
0.030303030303030304,0.13131313131313133,1.1357092794121754e-15,police car,200,100
0.030303030303030304,0.14141414141414144,4.785223110070992e-16,police car,200,100
0.030303030303030304,0.15151515151515152,2.8889413308201797e-16,police car,200,100
0.030303030303030304,0.16161616161616163,2.63258079031375e-15,police car,200,100
0.030303030303030304,0.17171717171717174,4.0464971121628633e-16,police car,200,100
0.030303030303030304,0.18181818181818182,3.3605051004201496e-15,police car,200,100
0.030303030303030304,0.19191919191919193,2.7830653373404333e-15,police car,200,100
0.030303030303030304,0.20202020202020204,4.345543272438451e-15,police car,200,100
0.030303030303030304,0.21212121212121213,5.889969151882419e-15,police car,200,100
0.030303030303030304,0.22222222222222224,1.0168192959285036e-15,police car,200,100
0.030303030303030304,0.23232323232323235,9.466037929699057e-16,police car,200,100
0.030303030303030304,0.24242424242424243,9.336276941438897e-16,police car,200,100
0.030303030303030304,0.25252525252525254,7.842606974643279e-16,police car,200,100
0.030303030303030304,0.26262626262626265,1.4330963002445047e-15,police car,200,100
0.030303030303030304,0.27272727272727276,6.057888160447531e-16,police car,200,100
0.030303030303030304,0.2828282828282829,1.2700369800918873e-15,police car,200,100
0.030303030303030304,0.29292929292929293,3.3175208573827005e-15,police car,200,100
0.030303030303030304,0.30303030303030304,5.934739580343186e-16,police car,200,100
0.030303030303030304,0.31313131313131315,2.0739369775697902e-15,police car,200,100
0.030303030303030304,0.32323232323232326,1.818490221128026e-15,police car,200,100
0.030303030303030304,0.33333333333333337,2.0884767450827454e-15,police car,200,100
0.030303030303030304,0.3434343434343435,3.053270908663847e-15,police car,200,100
0.030303030303030304,0.3535353535353536,1.617301555317842e-15,police car,200,100
0.030303030303030304,0.36363636363636365,2.780226572000328e-15,police car,200,100
0.030303030303030304,0.37373737373737376,1.1762840362989792e-14,police car,200,100
0.030303030303030304,0.38383838383838387,3.891744158322536e-15,police car,200,100
0.030303030303030304,0.393939393939394,1.1143973621874947e-15,police car,200,100
0.030303030303030304,0.4040404040404041,5.902664949482991e-15,police car,200,100
0.030303030303030304,0.4141414141414142,8.09212403717174e-15,police car,200,100
0.030303030303030304,0.42424242424242425,4.532709634620191e-15,police car,200,100
0.030303030303030304,0.43434343434343436,1.2995494317040978e-15,police car,200,100
0.030303030303030304,0.4444444444444445,3.2465031045800105e-15,police car,200,100
0.030303030303030304,0.4545454545454546,3.0845778980007477e-15,police car,200,100
0.030303030303030304,0.4646464646464647,9.990429393351547e-15,police car,200,100
0.030303030303030304,0.4747474747474748,2.644382740877151e-15,police car,200,100
0.030303030303030304,0.48484848484848486,3.0119639704407485e-19,police car,200,100
0.030303030303030304,0.494949494949495,2.1984379819291772e-14,police car,200,100
0.030303030303030304,0.5050505050505051,3.05145047745947e-14,police car,200,100
0.030303030303030304,0.5151515151515152,2.2919515404507585e-19,police car,200,100
0.030303030303030304,0.5252525252525253,1.1952641752850408e-19,police car,200,100
0.030303030303030304,0.5353535353535354,2.959677329101338e-23,police car,200,100
0.030303030303030304,0.5454545454545455,4.47569069405823e-19,police car,200,100
0.030303030303030304,0.5555555555555556,3.4434372851933256e-19,police car,200,100
0.030303030303030304,0.5656565656565657,4.0754010160687075e-15,police car,200,100
0.030303030303030304,0.5757575757575758,4.9831116395730945e-23,police car,200,100
0.030303030303030304,0.5858585858585859,1.0147240741944916e-27,police car,200,100
0.030303030303030304,0.595959595959596,2.050320300538915e-23,police car,200,100
0.030303030303030304,0.6060606060606061,1.9850956963366103e-36,police car,200,100
0.030303030303030304,0.6161616161616162,1.5500260011777276e-23,police car,200,100
0.030303030303030304,0.6262626262626263,1.6107074736800833e-32,police car,200,100
0.030303030303030304,0.6363636363636365,1.0969703488367625e-36,police car,200,100
0.030303030303030304,0.6464646464646465,2.8536104526541974e-28,police car,200,100
0.030303030303030304,0.6565656565656566,3.417799766396689e-40,police car,200,100
0.030303030303030304,0.6666666666666667,5.701481006873973e-36,police car,200,100
0.030303030303030304,0.6767676767676768,1.6613351798664465e-36,police car,200,100
0.030303030303030304,0.686868686868687,1.0683108644788841e-40,police car,200,100
0.030303030303030304,0.696969696969697,4.0247148455835885e-40,police car,200,100
0.030303030303030304,0.7070707070707072,3.799267047360997e-44,police car,200,100
0.030303030303030304,0.7171717171717172,4.053643131198492e-48,police car,200,100
0.030303030303030304,0.7272727272727273,1.3661378088238672e-48,police car,200,100
0.030303030303030304,0.7373737373737375,4.3366199759401493e-45,police car,200,100
0.030303030303030304,0.7474747474747475,2.3142730683874442e-49,police car,200,100
0.030303030303030304,0.7575757575757577,5.050453044152333e-53,police car,200,100
0.030303030303030304,0.7676767676767677,7.73750295031652e-57,police car,200,100
0.030303030303030304,0.7777777777777778,5.335516603100003e-57,police car,200,100
0.030303030303030304,0.787878787878788,4.653393995198564e-56,police car,200,100
0.030303030303030304,0.797979797979798,1.529590218706959e-45,police car,200,100
0.030303030303030304,0.8080808080808082,4.08765759859522e-56,police car,200,100
0.030303030303030304,0.8181818181818182,3.0352701376358144e-49,police car,200,100
0.030303030303030304,0.8282828282828284,3.410825143613564e-57,police car,200,100
0.030303030303030304,0.8383838383838385,1.3300385926709714e-57,police car,200,100
0.030303030303030304,0.8484848484848485,2.043374423248004e-56,police car,200,100
0.030303030303030304,0.8585858585858587,1.3074456611306444e-56,police car,200,100
0.030303030303030304,0.8686868686868687,3.0863537379659514e-57,police car,200,100
0.030303030303030304,0.8787878787878789,1.6183170471583434e-56,police car,200,100
0.030303030303030304,0.888888888888889,6.991966232729703e-57,police car,200,100
0.030303030303030304,0.8989898989898991,3.902497495474421e-57,police car,200,100
0.030303030303030304,0.9090909090909092,8.01385301445121e-57,police car,200,100
0.030303030303030304,0.9191919191919192,3.304892733542083e-56,police car,200,100
0.030303030303030304,0.9292929292929294,2.3547036552205628e-56,police car,200,100
0.030303030303030304,0.9393939393939394,1.599321669075736e-57,police car,200,100
0.030303030303030304,0.9494949494949496,7.517025113361224e-58,police car,200,100
0.030303030303030304,0.9595959595959597,8.793602149321687e-57,police car,200,100
